"person.id","household.id","age","gender","worker","relationship.to.hh","is.hh","income","prop.hideable.income","filing.status","zipcode","lon","lat","self.employed","perceivedtaxrate","preptaxes.cpa","per.audit.rate","per.penalty.rate","c1","m","s","c1.tri.dist.dist","c1.alp.majority.fit","c1.alp.fit","actor.logical","tax.ids","tax.rate","household.size","num.dependents","self.employed.propensity"
2354100,2137035,40,1,1,1,1,43979,0.06869751,"Single",97007,-122.846830636849,45.4878762390954,FALSE,0.24,FALSE,0.13,0.18,0.21,0.0695141322852167,0.753313718117571,0.02,0.01,0.18,FALSE,350,0.154,4,3,0.353196530335261
2355283,2137441,25,1,1,1,1,23729,1,"Single",97007,-122.843403597085,45.4892667713155,TRUE,0.26,FALSE,0.062,0.18,0.4,0.0659868524469699,0.611135155917774,0.05,0.24,0.31,TRUE,351,0.13,1,0,0.174360633188449
2356598,2137889,45,0,1,1,1,151740,0.12801428,"Married.Filing.Jointly",97007,-122.836327670391,45.4862819699029,FALSE,0.28,FALSE,0.34,0.08,0.26,0.0380880090460293,0.834894626066181,0.03,0.07,0.22,TRUE,352,0.194,4,3,0.381027494852872
2356602,2137890,33,1,1,1,1,27188,0.07314362,"Married.Filing.Jointly",97007,-122.842580108644,45.4894906682596,FALSE,0.25,FALSE,0.18,0.54,0.14,0.0807255908984469,0.711838101107662,0.01,0,0.11,FALSE,353,0.115,4,3,0.342063268515068
2360965,2139498,41,1,1,1,1,16126,0.06694602,"Married.Filing.Separately",97006,-122.857383462385,45.5013871181673,FALSE,0.24,FALSE,0.18,0.2,0.41,0.0735444639722585,0.77125546541282,0.05,0.23,0.32,FALSE,354,0.121,4,3,0.282392966334088
2361825,2139779,40,1,1,1,1,43877,0.06869751,"Single",97006,-122.864939403483,45.5077736016017,FALSE,0.24,TRUE,0.13,0.18,0.65,0.0695370120665561,0.753600072507734,0.08,0.37,0.5,FALSE,355,0.154,3,2,0.455485757972295
2362621,2140035,41,1,1,1,1,9209,0.1129313,"Married.Filing.Jointly",97006,-122.878093372379,45.5081529422563,FALSE,0.23,FALSE,0.18,0.2,0.36,0.0748511108109177,0.772989914900868,0.05,0.2,0.29,FALSE,356,0.1,3,2,0.320211773199214
2362682,2140055,28,1,1,1,1,88891,0.0736952,"Married.Filing.Jointly",97006,-122.879401626249,45.503986809401,FALSE,0.26,FALSE,0.13,0.69,0.08,0.0746734855005497,0.653618829135287,0,0,0.06,FALSE,357,0.155,3,2,0.301336645707129
2362701,2140061,42,0,1,1,1,25730,0.07314362,"Single",97006,-122.871538627138,45.5004272906905,FALSE,0.27,FALSE,0.46,0.14,0.28,0.0557858774882181,0.838381968074973,0.04,0.11,0.23,FALSE,358,0.132,1,0,0.266319240449808
2364758,2140742,44,1,1,1,1,37730,0.06869751,"Married.Filing.Jointly",97006,-122.872361625719,45.4987405001226,FALSE,0.23,TRUE,0.13,0.14,0.24,0.0666631189046728,0.781709237324898,0.03,0.02,0.21,FALSE,359,0.125,4,3,0.538763048089562
2365205,2140886,49,1,1,1,1,86257,0.0736952,"Married.Filing.Jointly",97006,-122.877297380755,45.5151009528077,FALSE,0.23,FALSE,0.085,0.1,0.18,0.0567209023235886,0.80280340978263,0.02,0,0.15,FALSE,360,0.152,3,2,0.408477290429904
2366072,2141153,37,1,1,1,1,73451,0.0736952,"Married.Filing.Jointly",97006,-122.877069129858,45.5105596445256,FALSE,0.25,TRUE,0.13,0.2,0.42,0.0679124956682779,0.720483426873239,0.06,0.24,0.33,FALSE,361,0.137,4,3,0.218774730290391
2368393,2141869,42,1,1,1,1,52044,0.06694602,"Single",97006,-122.898106220357,45.5130196493576,FALSE,0.24,FALSE,0.13,0.16,0.37,0.0662683063204224,0.763078955670861,0.05,0.21,0.3,FALSE,362,0.169,3,2,0.457816776927024
2369086,2142072,35,1,1,1,1,50262,0.06694602,"Married.Filing.Jointly",97006,-122.899166289892,45.5115804113814,FALSE,0.25,FALSE,0.18,0.29,0.14,0.0735025071526547,0.71412394997353,0.01,0,0.11,FALSE,363,0.131,4,3,0.402157334432405
2370103,2142380,42,0,1,1,1,27131,0.07314362,"Head.of.Household",97006,-122.881043330026,45.4994159551041,FALSE,0.27,FALSE,0.46,0.14,0.13,0.0556495377206769,0.836289936913167,0.01,0,0.1,FALSE,364,0.126,7,6,0.256159437247641
2371299,2142772,35,1,1,1,1,192199,1,"Married.Filing.Jointly",97006,-122.886820164748,45.5075273428542,TRUE,0.27,FALSE,0.00295,0.05,0.01,0.0344560600428068,0.623418166633383,0,0,0.01,FALSE,365,0.212,4,3,0.424965373827249
2371303,2142773,29,0,1,1,1,22341,0.08494558,"Head.of.Household",97006,-122.888372144441,45.5150718069523,FALSE,0.29,FALSE,0.62,0.42,0.08,0.0671082287539007,0.768485002388238,0,0,0.05,TRUE,366,0.12,3,2,0.144149693521266
2372284,2143074,29,0,2,1,1,106453,0.0736952,"Married.Filing.Jointly",97006,-122.891029684918,45.5086385742125,FALSE,0.29,FALSE,0.39,0.23,0.15,0.0553403984584299,0.745000756332897,0.01,0,0.12,TRUE,367,0.17,3,2,0.202336348130654
2373451,2143434,40,0,1,1,1,3821,0.18674594,"Single",97006,-122.884719883521,45.5098250293309,FALSE,0.27,TRUE,0.62,0.16,0.35,0.0611590667541656,0.833918564816088,0.05,0.2,0.28,FALSE,368,0.1,1,0,0.251851356041946
2373824,2143550,48,1,1,1,1,181723,0.12801428,"Married.Filing.Jointly",97006,-122.881464845817,45.5101997450818,FALSE,0.24,TRUE,0.0339,0.08,0.14,0.0426529430488434,0.776357644701024,0.01,0,0.11,FALSE,369,0.208,3,2,0.483970046946341
2376591,2144639,58,1,1,1,1,112714,0.08724689,"Married.Filing.Jointly",97233,-122.479912266748,45.5005306927283,FALSE,0.22,TRUE,0.046,0.06,0.16,0.046953247239022,0.844952407042174,0.01,0,0.13,FALSE,370,0.175,4,3,0.599166412387706
2378269,2145356,42,1,1,1,1,275811,0.12801428,"Married.Filing.Jointly",97230,-122.514115129684,45.5449577354316,FALSE,0.26,TRUE,0.0136,0.08,0.16,0.0366208910635952,0.70904251375073,0.01,0,0.13,FALSE,371,0.241,4,3,0.344877068711002
2378737,2145560,38,1,1,1,1,142923,0.08724689,"Married.Filing.Jointly",97230,-122.526189393956,45.550337085945,FALSE,0.25,FALSE,0.062,0.14,0.64,0.0554130556353588,0.705796393165528,0.08,0.37,0.49,FALSE,372,0.191,5,4,0.233952642470016
2379480,2145864,55,1,1,1,1,51765,0.06694602,"Married.Filing.Jointly",97230,-122.498400133739,45.5450788332424,FALSE,0.22,FALSE,0.085,0.09,0.08,0.0561653546148789,0.83610843895985,0,0,0.06,FALSE,373,0.132,2,1,0.512941552117997
2381713,2146775,42,0,1,1,1,513584,0.28328292,"Married.Filing.Jointly",97230,-122.523169713908,45.5491363808406,FALSE,0.3,FALSE,0.13,0.05,0.38,0.0296490405154321,0.813636582526301,0.05,0.24,0.3,FALSE,374,0.29,3,2,0.246257128273597
2383762,2147625,58,1,1,1,1,77559,1,"Single",97230,-122.509583962672,45.5449923786867,TRUE,0.21,TRUE,0.0136,0.02,0.15,0.0372060938320795,0.78571761442086,0.01,0,0.13,FALSE,375,0.195,2,1,0.621697653410847
2384775,2148068,37,1,1,1,1,64275,0.06694602,"Head.of.Household",97230,-122.515587333447,45.5358188934096,FALSE,0.25,FALSE,0.13,0.23,0.11,0.0692342568275285,0.723924478628497,0,0,0.08,FALSE,376,0.161,2,1,0.306148089829726
2388733,2149735,58,1,1,1,1,15641,0.08494558,"Married.Filing.Jointly",97230,-122.5089665764,45.5383649349536,FALSE,0.21,FALSE,0.085,0.09,0.13,0.0585228246871837,0.852411512907396,0.01,0,0.1,FALSE,377,0.1,2,1,0.52826456992253
2389098,2149888,56,1,1,1,1,125705,0.08724689,"Married.Filing.Jointly",97230,-122.521031239688,45.5407294360173,FALSE,0.22,TRUE,0.046,0.06,0.68,0.0453415528216883,0.828605597125054,0.08,0.39,0.52,FALSE,378,0.183,2,1,0.53441658818151
2389203,2149934,67,1,2,1,1,54281,0.06694602,"Married.Filing.Jointly",97230,-122.516861032534,45.541431960474,FALSE,0.2,FALSE,0.062,0.05,0.17,0.0474928129816748,0.883614740433084,0.01,0,0.14,FALSE,379,0.133,3,2,0.571620057113883
2393377,2151667,33,1,1,1,1,68876,0.06694602,"Married.Filing.Jointly",97266,-122.576343929199,45.4615669352749,FALSE,0.25,FALSE,0.13,0.33,0.25,0.0720106428932318,0.690555789857523,0.03,0.03,0.21,FALSE,380,0.136,5,4,0.247617943074291
2393717,2151802,25,1,1,1,1,662,0.20730913,"Single",97266,-122.573838803857,45.4623317196011,FALSE,0.26,FALSE,0.29,2.32,0.13,0.0995473241252135,0.683893781578764,0.01,0,0.11,TRUE,381,0.1,1,0,0.256613080820554
2395362,2152448,32,1,1,1,1,68805,0.06694602,"Head.of.Household",97266,-122.548315413015,45.4704832368542,FALSE,0.25,TRUE,0.13,0.37,0.1,0.0736135001057373,0.686906415186931,0,0,0.07,FALSE,382,0.167,2,1,0.238817384697312
2395785,2152602,38,1,1,1,1,52362,0.06694602,"Married.Filing.Jointly",97266,-122.554450680058,45.4679194911244,FALSE,0.24,FALSE,0.13,0.2,0.18,0.0701687316487124,0.735731410605419,0.02,0.01,0.15,FALSE,383,0.132,4,3,0.222820753451704
2398268,2153481,43,1,1,1,1,119489,0.08724689,"Married.Filing.Jointly",97236,-122.497630354895,45.4689393910424,FALSE,0.24,FALSE,0.062,0.11,0.1,0.0557677339612105,0.753647425760746,0,0,0.07,FALSE,384,0.179,7,6,0.34281885938447
2398398,2153524,43,1,1,1,1,94626,0.0736952,"Married.Filing.Jointly",97236,-122.518943658213,45.4796840373702,FALSE,0.24,FALSE,0.085,0.14,0.35,0.0604932920464293,0.76024051386924,0.05,0.19,0.28,TRUE,385,0.16,4,3,0.406503647035396
2399138,2153779,61,0,1,1,1,72432,0.0736952,"Head.of.Household",97206,-122.614227964828,45.4681865227797,FALSE,0.24,FALSE,0.34,0.05,0.03,0.0389563649810263,0.903117002483218,0,0,0.02,FALSE,386,0.171,3,2,0.393193009130298
2400293,2154216,45,1,1,1,1,42248,0.06869751,"Single",97206,-122.600852038806,45.4643915690962,FALSE,0.23,FALSE,0.13,0.14,0.17,0.0652060269355653,0.786723669305978,0.01,0,0.14,FALSE,387,0.15,5,4,0.448287473435022
2400616,2154359,50,1,1,1,1,46221,1,"Married.Filing.Jointly",97206,-122.600823527414,45.4673438607352,TRUE,0.22,TRUE,0.0215,0.04,0.16,0.0450187381659817,0.7279370327635,0.01,0,0.13,FALSE,388,0.13,2,1,0.567625648161887
2401384,2154685,34,0,1,1,1,32196,0.06869751,"Married.Filing.Jointly",97206,-122.592899173114,45.463188845872,FALSE,0.28,FALSE,0.62,0.23,0.41,0.0611646888515077,0.796959262434051,0.06,0.25,0.32,FALSE,389,0.121,2,1,0.331388539162117
2403694,2155591,37,1,1,1,1,6922,0.18674594,"Married.Filing.Jointly",97206,-122.606012691694,45.472582565056,FALSE,0.24,FALSE,0.18,0.33,0.26,0.0809798501985333,0.751641042881252,0.03,0.04,0.22,TRUE,390,0.1,4,3,0.391811643851609
2406269,2156636,41,1,1,1,1,21001,0.08494558,"Single",97266,-122.582852242131,45.4650023425562,FALSE,0.24,TRUE,0.18,0.2,0.18,0.0726312486314658,0.768434064930713,0.02,0.01,0.16,FALSE,391,0.128,1,0,0.41275798322999
2408016,2157307,48,1,1,1,1,37188,0.06869751,"Single",97206,-122.583839469483,45.4716488213063,FALSE,0.23,FALSE,0.13,0.11,0.35,0.0635559794661499,0.805080084746735,0.05,0.18,0.28,FALSE,392,0.138,4,3,0.454614843871594
2410041,2158075,43,0,1,1,1,45341,0.06869751,"Head.of.Household",97216,-122.542216613489,45.5005453449581,FALSE,0.27,FALSE,0.46,0.11,0.35,0.0524692497499242,0.841482976891108,0.05,0.21,0.29,FALSE,393,0.135,5,4,0.260055806807785
2410116,2158108,63,0,1,1,1,9121,0.1129313,"Single",97216,-122.537457813821,45.4995855552384,FALSE,0.23,FALSE,0.39,0.05,0.26,0.0444593424404548,0.909475934916545,0.03,0.03,0.22,FALSE,394,0.1,1,0,0.477679586336182
2413412,2159586,65,0,1,1,1,20981,0.08494558,"Head.of.Household",97266,-122.569244106236,45.495425299718,FALSE,0.23,FALSE,0.34,0.04,0.15,0.0419478756238619,0.916589991701671,0.01,0,0.12,FALSE,395,0.118,2,1,0.639982425279367
2414607,2160177,60,1,1,1,1,62402,0.06694602,"Single",97216,-122.552585173299,45.5208164519288,FALSE,0.21,FALSE,0.062,0.07,0.19,0.0515735393559657,0.854055168183286,0.02,0.01,0.16,FALSE,396,0.182,2,1,0.589683084041845
2415854,2160768,35,1,1,1,1,30701,0.07314362,"Married.Filing.Jointly",97216,-122.538762997164,45.5052750505186,FALSE,0.25,FALSE,0.18,0.33,0.08,0.0767915776551607,0.721505424891976,0,0,0.05,TRUE,397,0.119,5,4,0.340232698279921
2416018,2160841,40,1,1,1,1,10572,1,"Married.Filing.Jointly",97216,-122.545356796638,45.5092439792637,TRUE,0.24,TRUE,0.046,0.09,0.31,0.0562244055437877,0.657391309904279,0.04,0.14,0.25,TRUE,398,0.1,4,3,0.587971165031096
2417043,2161232,35,1,1,1,1,1090,0.20730913,"Married.Filing.Jointly",97216,-122.54396259831,45.516070272016,FALSE,0.24,FALSE,0.25,0.54,0.19,0.0879270506181204,0.751268745122369,0.02,0.01,0.16,FALSE,399,0.1,2,1,0.268885571422374
2417978,2161544,59,0,1,1,1,118231,1,"Married.Filing.Jointly",97216,-122.540183836611,45.5200606184118,TRUE,0.25,TRUE,0.13,0.01,0.28,0.0307041572273684,0.860400201509321,0.04,0.1,0.23,FALSE,400,0.178,2,1,0.57740698285893
2419106,2161985,58,0,1,1,1,905903,0.28328292,"Married.Filing.Jointly",97216,-122.552190764309,45.5114582477514,FALSE,0.3,FALSE,0.00137,0,0.17,0.0277361530799315,0.905611577668586,0.02,0.01,0.14,FALSE,401,0.336,8,7,0.557325216575307
2424505,2164327,67,0,2,1,1,10520,0.1129313,"Head.of.Household",97208,-122.556102040247,45.5251146980064,FALSE,0.22,FALSE,0.39,0.04,0,0.0423001059154731,0.923601140640518,0,0,0,FALSE,402,0.1,2,1,0.300063951626333
2424939,2164522,25,1,1,1,1,8698,0.18674594,"Head.of.Household",97208,-122.540704777158,45.5281096997277,FALSE,0.26,FALSE,0.25,2.32,0.08,0.0973464672636938,0.680262357059344,0,0,0.05,TRUE,403,0.1,2,1,0.174360633188449
2425128,2164605,34,1,1,1,1,32727,0.06869751,"Married.Filing.Jointly",97208,-122.540960890499,45.5281107292128,FALSE,0.25,FALSE,0.18,0.37,0.09,0.0770248032327318,0.712233889278715,0,0,0.07,TRUE,404,0.121,2,1,0.0840737011429703
2428482,2166062,58,1,1,1,1,34070,0.06869751,"Married.Filing.Jointly",97220,-122.540520929568,45.5443964205292,FALSE,0.21,TRUE,0.085,0.08,0.25,0.0561514199711592,0.851446881094369,0.03,0.02,0.21,FALSE,405,0.122,2,1,0.609238341239485
2429872,2166791,37,1,1,1,1,20236,0.08494558,"Married.Filing.Jointly",97220,-122.556382223893,45.5385049076946,FALSE,0.24,FALSE,0.18,0.29,0.15,0.076972294266268,0.742191384033465,0.01,0,0.12,TRUE,406,0.103,2,1,0.1892232134476
2430948,2167224,63,1,1,1,1,68164,0.06694602,"Married.Filing.Jointly",97220,-122.554699754859,45.5394074704065,FALSE,0.2,TRUE,0.062,0.06,0.08,0.0481790699356962,0.864696019268822,0,0,0.06,FALSE,407,0.136,2,1,0.528308343711794
2431004,2167246,59,1,1,1,1,34735,0.06869751,"Married.Filing.Jointly",97220,-122.556245993798,45.5411686974427,FALSE,0.21,TRUE,0.085,0.08,0,0.0553638448238663,0.853209296789853,0,0,0,FALSE,408,0.123,2,1,0.538324161068551
2431544,2167454,22,1,1,1,1,36057,1,"Head.of.Household",97220,-122.554636679898,45.5433406942421,TRUE,0.27,TRUE,0.062,0.2,0.34,0.0664272467720088,0.606041796714992,0.05,0.2,0.27,FALSE,409,0.132,2,1,0.252791868121119
2432283,2167750,31,1,1,1,1,4165,0.18674594,"Married.Filing.Jointly",97220,-122.538717026251,45.547877064155,FALSE,0.25,FALSE,0.25,0.99,0.17,0.0927789449008668,0.724323890596399,0.02,0,0.14,FALSE,410,0.1,3,2,0.177388170804918
2433641,2168253,42,0,1,1,1,32277,0.06869751,"Head.of.Household",97220,-122.543995764868,45.5479387630904,FALSE,0.27,FALSE,0.46,0.13,0.18,0.0548363319955437,0.83538968366321,0.02,0.01,0.16,TRUE,411,0.129,3,2,0.331992685854756
2442316,2171969,44,1,1,1,1,67377,0.06694602,"Single",97218,-122.614655760301,45.5577805992369,FALSE,0.24,FALSE,0.085,0.14,0.06,0.0628035296450785,0.775756667799453,0,0,0.04,FALSE,412,0.187,4,3,0.361252466836601
2442694,2172128,32,1,1,1,1,28141,0.07314362,"Married.Filing.Jointly",97218,-122.612733565592,45.5568874956638,FALSE,0.25,TRUE,0.18,0.54,0.19,0.082247955769424,0.707293486434186,0.02,0.01,0.16,FALSE,413,0.117,5,4,0.162260868729691
2445019,2173010,26,0,1,1,1,17045,0.06694602,"Married.Filing.Separately",97218,-122.597352701327,45.5612763335592,FALSE,0.29,FALSE,0.98,0.69,0.07,0.0712362727521362,0.755733864521327,0,0,0.05,FALSE,414,0.123,2,1,0.260885617764121
2448486,2174350,54,1,1,1,1,56997,0.06694602,"Married.Filing.Jointly",97220,-122.55452602707,45.5648077787815,FALSE,0.22,TRUE,0.085,0.1,0.15,0.0561964894564417,0.829970942737003,0.01,0,0.12,FALSE,415,0.133,2,1,0.648417906851336
2449711,2174926,53,1,1,1,1,143115,0.12801428,"Married.Filing.Jointly",97211,-122.646652415391,45.6004138411517,FALSE,0.23,FALSE,0.046,0.08,0.04,0.0452533977608116,0.81213651834835,0,0,0.03,FALSE,416,0.191,2,1,0.446169480832968
2450672,2175441,23,1,1,1,1,14568,0.1129313,"Single",98660,-122.68665692805,45.6175423986535,FALSE,0.26,FALSE,0.25,2.96,0.32,0.0979379834838204,0.663213000367915,0.04,0.17,0.26,TRUE,417,0.118,1,0,0.208370513072607
2451053,2175636,53,1,1,1,1,95745,0.0736952,"Married.Filing.Jointly",97229,-122.781274402026,45.5354619495016,FALSE,0.22,TRUE,0.062,0.09,0.07,0.0528549339866711,0.819245172271276,0,0,0.04,FALSE,418,0.162,2,1,0.524911998881472
2451240,2175708,36,0,1,1,1,13220,0.1129313,"Head.of.Household",97210,-122.75261038265,45.5355249840032,FALSE,0.27,FALSE,0.62,0.2,0.45,0.0625427035881906,0.811489805365151,0.06,0.28,0.34,FALSE,419,0.1,3,2,0.313827159016668
2451450,2175799,59,1,1,1,1,145310,0.12801428,"Married.Filing.Jointly",97229,-122.790261438031,45.5692597588631,FALSE,0.22,FALSE,0.0339,0.05,0.19,0.0424294095726866,0.847211101650153,0.02,0.01,0.16,FALSE,420,0.192,3,2,0.606293628454252
2451769,2175918,49,1,1,1,1,149225,0.12801428,"Married.Filing.Jointly",97229,-122.771401690294,45.5387460150154,FALSE,0.24,FALSE,0.046,0.09,0.25,0.0468104490998173,0.789050227422594,0.03,0.03,0.21,FALSE,421,0.193,2,1,0.545660033954989
2451997,2176011,43,1,1,1,1,45442,1,"Single",97210,-122.722150166152,45.5247616617974,TRUE,0.24,FALSE,0.0339,0.07,0.05,0.0489809484091447,0.669011281640915,0,0,0.03,FALSE,422,0.157,1,0,0.601396643159421
2453240,2176522,53,1,1,1,1,92978,0.0736952,"Married.Filing.Jointly",97221,-122.72855539308,45.5146418163043,FALSE,0.22,TRUE,0.062,0.09,0.36,0.0531390908636449,0.82015991667922,0.05,0.19,0.29,FALSE,423,0.159,3,2,0.394901845146064
2454498,2177022,43,1,1,1,1,55198,0.06694602,"Married.Filing.Jointly",97207,-122.71597393576,45.4856050616081,FALSE,0.24,FALSE,0.13,0.14,0.24,0.0652562767578472,0.772006310541726,0.03,0.03,0.21,FALSE,424,0.133,2,1,0.381370554699828
2454869,2177171,24,1,1,1,1,54352,0.06694602,"Head.of.Household",97221,-122.719766017699,45.4947956034665,FALSE,0.27,FALSE,0.18,1.61,0.37,0.0885241901945985,0.651630409592814,0.05,0.22,0.3,FALSE,425,0.145,2,1,0.232535408383401
2456365,2177776,37,1,1,1,1,80226,0.0736952,"Married.Filing.Jointly",97221,-122.723265127415,45.4887868651058,FALSE,0.25,TRUE,0.13,0.2,0.28,0.0672596514180013,0.718895784282877,0.04,0.09,0.23,FALSE,426,0.144,4,3,0.290908575544062
2457264,2178143,23,0,1,1,1,16414,1,"Married.Filing.Separately",97221,-122.733024334191,45.4920190019995,TRUE,0.3,TRUE,0.34,0.14,0.25,0.0543692866571323,0.631897481658152,0.03,0.05,0.21,FALSE,427,0.122,2,1,0.207055484632
2457265,2178144,51,0,1,1,1,94958,0.0736952,"Married.Filing.Jointly",97221,-122.735399416438,45.4906968585773,FALSE,0.26,TRUE,0.34,0.08,0.27,0.0432721753988069,0.868829114870448,0.04,0.07,0.22,FALSE,428,0.161,2,1,0.370428732311473
2457586,2178268,42,1,1,1,1,93982,0.0736952,"Married.Filing.Jointly",97221,-122.731068745947,45.4923024514657,FALSE,0.24,FALSE,0.085,0.14,0.06,0.0613548096392103,0.754600403194334,0,0,0.04,FALSE,429,0.16,4,3,0.525036288255603
2457949,2178428,19,0,1,1,1,23395,0.08494558,"Married.Filing.Jointly",97221,-122.731605089984,45.4914711065464,FALSE,0.3,TRUE,0.84,2.05,0.23,0.0768117107348831,0.697571096325761,0.03,0.02,0.2,FALSE,430,0.11,2,1,0.113453567405982
2458364,2178611,23,1,1,1,1,494,0.20730913,"Married.Filing.Jointly",97221,-122.732379022172,45.4969456193681,FALSE,0.26,FALSE,0.29,4.26,0.07,0.105476917828488,0.682638826445384,0,0,0.04,FALSE,431,0.1,2,1,0.157994055292709
2460114,2179349,35,1,1,1,1,745303,0.28328292,"Married.Filing.Jointly",97207,-122.714005857285,45.4797853986389,FALSE,0.3,FALSE,0,0.04,0.16,0.0289812226139705,0.657147292974434,0.01,0,0.13,FALSE,432,0.323,4,3,0.338930430076635
2460260,2179423,55,0,1,1,1,50463,0.06694602,"Single",97207,-122.7011351755,45.4764085136052,FALSE,0.25,TRUE,0.34,0.07,0.08,0.0444767409322356,0.884406832120306,0,0,0.05,FALSE,433,0.166,2,1,0.372062240596154
2460521,2179570,24,1,1,1,1,84410,0.0736952,"Married.Filing.Jointly",97207,-122.711851310057,45.479253415526,FALSE,0.27,FALSE,0.18,1.26,0.37,0.0807430759415927,0.640629211142548,0.05,0.22,0.3,TRUE,434,0.15,2,1,0.160913382537898
2463333,2180867,39,1,1,1,1,45516,0.06869751,"Head.of.Household",97221,-122.729537599173,45.4862590619411,FALSE,0.24,FALSE,0.13,0.2,0.17,0.0702017471066561,0.746177590802973,0.02,0,0.14,FALSE,435,0.135,2,1,0.198286605362014
2464563,2181377,57,0,2,1,1,112824,0.08724689,"Married.Filing.Jointly",97207,-122.713998514413,45.4728904803464,FALSE,0.25,TRUE,0.34,0.05,0.16,0.0360959839218453,0.884711581008057,0.01,0,0.13,FALSE,436,0.175,2,1,0.413679864258515
2466161,2182123,42,1,1,1,1,41782,0.06869751,"Married.Filing.Jointly",97207,-122.706506926969,45.4730740039055,FALSE,0.24,TRUE,0.13,0.16,0.12,0.0676909456460658,0.767914933291228,0.01,0,0.1,TRUE,437,0.127,4,3,0.278334308403515
2466172,2182126,26,1,1,1,1,65090,0.06694602,"Married.Filing.Jointly",97207,-122.704501142323,45.4715566342355,FALSE,0.26,FALSE,0.18,1.26,0.2,0.0821720697798042,0.653212033113972,0.02,0.01,0.17,FALSE,438,0.136,4,3,0.265840391389046
2468209,2183075,47,1,1,1,1,36750,0.06869751,"Married.Filing.Jointly",97219,-122.696350261459,45.4668456395696,FALSE,0.23,FALSE,0.13,0.13,0.16,0.064404807754697,0.800520120021941,0.01,0,0.13,FALSE,439,0.124,3,2,0.42005386492907
2468465,2183179,40,0,1,1,1,39957,0.06869751,"Single",97219,-122.69574824168,45.4696074023008,FALSE,0.27,TRUE,0.46,0.14,0.14,0.0553598414675523,0.824034301331466,0.01,0,0.11,FALSE,440,0.144,1,0,0.225856348784439
2470649,2184077,52,1,1,1,1,50127,0.06694602,"Married.Filing.Jointly",97207,-122.72880011481,45.4711398468457,FALSE,0.22,FALSE,0.085,0.1,0,0.0583306432457608,0.821272925359306,0,0,0,FALSE,441,0.131,2,1,0.502306435452923
2471510,2184470,59,0,1,1,1,36223,1,"Single",97219,-122.717930612318,45.4632734874476,TRUE,0.24,TRUE,0.25,0.01,0.14,0.0332872237025794,0.859221967988459,0.01,0,0.11,FALSE,442,0.137,1,0,0.564681060301375
2471659,2184548,38,1,1,1,1,149585,1,"Married.Filing.Jointly",97219,-122.723232520411,45.4609461455498,TRUE,0.26,TRUE,0.00632,0.06,0.03,0.0395759692358882,0.629133427686694,0,0,0.02,FALSE,443,0.193,3,2,0.52261148963973
2473803,2185603,30,1,1,1,1,28669,0.07314362,"Single",97219,-122.705098985507,45.4653473599676,FALSE,0.25,FALSE,0.18,0.69,0.2,0.0852551835944355,0.693298029580922,0.02,0.01,0.17,FALSE,444,0.134,1,0,0.252903457860566
2474330,2185844,24,1,1,1,1,19941,0.08494558,"Married.Filing.Jointly",97219,-122.71442003892,45.4633952819025,FALSE,0.26,TRUE,0.25,2.05,0.2,0.095229410319075,0.665070137938423,0.02,0.01,0.17,FALSE,445,0.103,2,1,0.193013729550819
2476001,2186525,27,1,1,1,1,47661,1,"Single",97219,-122.739993275563,45.4515702648905,TRUE,0.26,FALSE,0.046,0.14,0.16,0.0607399164336003,0.616000582284882,0.01,0,0.13,FALSE,446,0.161,3,2,0.287698063668114
2477457,2187081,44,0,1,1,1,130846,0.08724689,"Married.Filing.Jointly",97219,-122.734080409162,45.4636767741092,FALSE,0.27,FALSE,0.34,0.1,0.11,0.0416157299168338,0.83240124700502,0,0,0.08,TRUE,447,0.185,4,3,0.356331028567504
